State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
New York,Bronx,New York,83,2000-10-15,39.458333,0.028,14.10625,0.864583
New York,Bronx,New York,83,2000-10-16,18.047619,0.0105,5.0270835,0.6291665
New York,Bronx,New York,83,2000-10-17,22.958333,0.010375,7.1458335,0.55625
New York,Bronx,New York,83,2000-10-18,24.416667,0.004792,9.48125,0.6747285000000001
New York,Bronx,New York,83,2000-10-19,26.583333,0.011583,8.361904500000001,0.64375
New York,Bronx,New York,83,2000-10-20,38.375,0.006375,12.5208335,0.816667
New York,Bronx,New York,83,2000-10-21,52.791667,0.012042,23.395833500000002,1.0020835
New York,Bronx,New York,83,2000-10-22,20.625,0.013625,5.23125,0.5104169999999999
New York,Bronx,New York,83,2000-10-23,32.083333,0.005708,9.825974,0.6486745
New York,Bronx,New York,83,2000-10-24,41.666667,0.005333,17.520833500000002,0.925
New York,Bronx,New York,83,2000-10-25,42.857143,0.01,13.1979165,1.0395835
New York,Bronx,New York,83,2000-10-26,58.875,0.003042,13.3166665,1.6604165
New York,Bronx,New York,83,2000-10-27,56.041667,0.002417,14.9541665,2.2333335
New York,Bronx,New York,83,2000-10-28,26.375,0.019042,7.3958335,0.81875
New York,Bronx,New York,83,2000-10-29,19.25,0.016792,8.1916665,0.34791700000000003
New York,Bronx,New York,83,2000-10-30,24.708333,0.013375,10.3805195,0.4390155
New York,Bronx,New York,83,2000-10-31,19.958333,0.014583,6.3625,0.4458335
New York,Bronx,New York,83,2000-11-01,23.083333,0.0165,7.23125,0.445833
New York,Bronx,New York,83,2000-11-02,26.136364,0.015042,6.73125,0.49583350000000004
New York,Bronx,New York,83,2000-11-03,37.0,0.008625,15.4479165,1.202083
New York,Bronx,New York,83,2000-11-04,37.125,0.009708,17.770833500000002,1.7770835
New York,Bronx,New York,83,2000-11-05,16.541667,0.013042,8.1979165,0.41874999999999996
New York,Bronx,New York,83,2000-11-06,23.0,0.007958,9.4545455,0.5443180000000001
New York,Bronx,New York,83,2000-11-07,24.0,0.002611,14.5270835,0.6479165
New York,Bronx,New York,83,2000-11-08,32.208333,0.003667,13.35625,1.079167
New York,Bronx,New York,83,2000-11-09,32.166667,0.004958,19.85,1.25625
New York,Bronx,New York,83,2000-11-10,19.708333,0.006292,6.0208335,0.6979165
New York,Bronx,New York,83,2000-11-11,13.083333,0.003,9.185416499999999,0.5979165
New York,Bronx,New York,83,2000-11-12,14.916667,0.006042,7.8625,0.50625
New York,Bronx,New York,83,2000-11-13,21.791667,0.002417,9.533333500000001,0.7479169999999999
New York,Bronx,New York,83,2000-11-14,28.583333,0.004,9.48125,0.8458330000000001
New York,Bronx,New York,83,2000-11-15,21.916667,0.005667,10.685416499999999,0.583333
New York,Bronx,New York,83,2000-11-16,30.5,0.003625,20.518831,0.701894
New York,Bronx,New York,83,2000-11-17,27.791667,0.008875,14.10625,0.7479165
New York,Bronx,New York,83,2000-11-18,24.333333,0.00625,11.6979165,0.5666665
New York,Bronx,New York,83,2000-11-19,24.833333,0.004583,18.9875,0.6270835
New York,Bronx,New York,83,2000-11-20,31.916667,0.004208,25.4608695,0.7977354999999999
New York,Bronx,New York,83,2000-11-21,24.833333,0.005333,16.310416500000002,0.6020835
New York,Bronx,New York,83,2000-11-22,26.458333,0.00925,14.304166500000001,0.572917
New York,Bronx,New York,83,2000-11-23,20.5,0.014708,11.8229165,0.4458335
New York,Bronx,New York,83,2000-11-24,30.625,0.007458,14.73125,0.61875
New York,Bronx,New York,83,2000-11-25,31.666667,0.007667,17.645833500000002,0.7749999999999999
New York,Bronx,New York,83,2000-11-26,24.875,0.010792,7.6583335,0.635417
New York,Bronx,New York,83,2000-11-27,21.5,0.001833,17.675325,0.8062499999999999
New York,Bronx,New York,83,2000-11-28,26.666667,0.002167,15.98125,0.8104169999999999
New York,Bronx,New York,83,2000-11-29,25.916667,0.003583,14.725,0.733333
New York,Bronx,New York,83,2000-11-30,23.375,0.006333,11.283333500000001,0.646558
New York,Bronx,New York,83,2000-12-01,23.5,0.0105,11.8625,0.5875
New York,Bronx,New York,83,2000-12-02,23.583333,0.013708,12.408333500000001,0.527083
New York,Bronx,New York,83,2000-12-03,28.208333,0.00825,15.1125,0.610417
New York,Bronx,New York,83,2000-12-04,40.125,0.003917,38.578882,1.4216484999999999
New York,Bronx,New York,83,2000-12-05,40.333333,0.007458,34.48125,1.3916665
New York,Bronx,New York,83,2000-12-06,24.166667,0.010292,10.9416665,0.6125
New York,Bronx,New York,83,2000-12-07,29.047619,0.003833,19.7770835,0.7458335
New York,Bronx,New York,83,2000-12-08,34.666667,0.001292,16.6916665,0.8333335
New York,Bronx,New York,83,2000-12-09,29.791667,0.005,17.072916499999998,0.795833
New York,Bronx,New York,83,2000-12-10,36.5,0.003333,17.975,0.96875
New York,Bronx,New York,83,2000-12-11,35.208333,0.003056,21.397619,1.275397
New York,Bronx,New York,83,2000-12-12,22.708333,0.013667,10.0270835,0.541667
New York,Bronx,New York,83,2000-12-13,30.5,0.007375,15.23125,0.5645834999999999
New York,Bronx,New York,83,2000-12-14,30.416667,0.004833,13.73125,0.75625
New York,Bronx,New York,83,2000-12-15,30.181818,0.005458,14.8625,0.6541665
New York,Bronx,New York,83,2000-12-16,30.291667,0.005958,7.7770835,0.6479165
New York,Bronx,New York,83,2000-12-17,27.416667,0.007917,7.6520835,0.6604165
New York,Bronx,New York,83,2000-12-18,21.142857,0.005333,15.295238000000001,0.6309525
New York,Bronx,New York,83,2000-12-19,24.521739,0.002375,30.932919499999997,1.1320649999999999
New York,Bronx,New York,83,2000-12-20,21.304348,0.005333,19.811490999999997,0.6655795
New York,Bronx,New York,83,2000-12-21,31.391304,0.002625,31.666459500000002,0.925815
New York,Bronx,New York,83,2000-12-22,33.478261,0.006542,25.481987500000002,0.8759055
New York,Bronx,New York,83,2000-12-23,26.958333,0.006958,16.23125,0.6291665
New York,Bronx,New York,83,2000-12-24,35.916667,0.005625,37.8625,0.86875
New York,Bronx,New York,83,2000-12-25,21.0,0.022792,12.11875,0.4958335
New York,Bronx,New York,83,2000-12-26,29.625,0.012833,13.842857,0.5672345000000001
New York,Bronx,New York,83,2000-12-27,35.208333,0.007625,18.310416500000002,0.6854165
New York,Bronx,New York,83,2000-12-28,26.863636,0.012292,13.4020835,0.59375
New York,Bronx,New York,83,2000-12-29,30.541667,0.005583,17.23125,0.6791665
New York,Bronx,New York,83,2000-12-30,30.75,0.004833,17.98125,0.68125
New York,Bronx,New York,83,2000-12-31,25.75,0.014211,12.98125,0.5333335
New York,Bronx,New York,83,2001-01-01,28.833333,0.01325,15.6520835,0.524123
New York,Bronx,New York,83,2001-01-02,33.375,0.010375,19.568939,0.62822
New York,Bronx,New York,83,2001-01-03,42.727273,0.005083,24.0666665,0.839583
New York,Bronx,New York,83,2001-01-04,38.25,0.003167,30.0270835,0.88125
New York,Bronx,New York,83,2001-01-05,40.041667,0.002125,36.659524000000005,1.102083
New York,Bronx,New York,83,2001-01-06,30.25,0.005625,23.2770835,0.8541665
New York,Bronx,New York,83,2001-01-07,41.75,0.003667,36.1125,1.2374999999999998
New York,Bronx,New York,83,2001-01-08,43.291667,0.0025,28.0666665,1.641667
New York,Bronx,New York,83,2001-01-09,28.041667,0.008417,16.800649,0.725
New York,Bronx,New York,83,2001-01-10,30.125,0.010125,18.895833500000002,0.725
New York,Bronx,New York,83,2001-01-11,39.857143,0.005708,31.1125,0.899053
New York,Bronx,New York,83,2001-01-12,37.083333,0.006667,18.270833500000002,0.7125
New York,Bronx,New York,83,2001-01-13,49.416667,0.003625,30.3166665,1.0520835
New York,Bronx,New York,83,2001-01-14,54.25,0.002792,53.48125,1.514583
New York,Bronx,New York,83,2001-01-15,39.875,0.002,20.1520835,1.175
New York,Bronx,New York,83,2001-01-16,33.590909,0.002125,24.237013,1.1310609999999999
New York,Bronx,New York,83,2001-01-17,27.916667,0.002875,22.310416500000002,0.6895835
New York,Bronx,New York,83,2001-01-18,32.916667,0.003375,11.7770835,0.6083335000000001
New York,Bronx,New York,83,2001-01-19,30.291667,0.002042,10.73125,0.7375
New York,Bronx,New York,83,2001-01-20,25.166667,0.006542,11.85625,0.66875
New York,Bronx,New York,83,2001-01-21,27.041667,0.013167,16.60625,0.49583350000000004
New York,Bronx,New York,83,2001-01-22,40.666667,0.004875,25.3625,0.9291664999999999
New York,Bronx,New York,83,2001-01-23,59.333333,0.002792,45.099999999999994,1.822917
New York,Bronx,New York,83,2001-01-24,40.666667,0.005,39.7375,0.985417
New York,Bronx,New York,83,2001-01-25,33.571429,0.008375,24.6,0.8325395
New York,Bronx,New York,83,2001-01-26,35.708333,0.005583,25.770833500000002,0.6791670000000001
New York,Bronx,New York,83,2001-01-27,31.166667,0.008,27.908333499999998,0.7354164999999999
New York,Bronx,New York,83,2001-01-28,25.5,0.015667,14.49375,0.51875
New York,Bronx,New York,83,2001-01-29,41.409091,0.00425,27.642208,0.8414775
New York,Bronx,New York,83,2001-01-30,41.916667,0.00275,22.895833500000002,0.9416665
New York,Bronx,New York,83,2001-01-31,42.958333,0.003625,29.1520835,1.475
New York,Bronx,New York,83,2001-02-01,30.375,0.00375,19.0270835,0.8395835
New York,Bronx,New York,83,2001-02-02,31.75,0.006875,16.9020835,0.8729169999999999
New York,Bronx,New York,83,2001-02-03,21.375,0.015458,11.2770835,0.51875
New York,Bronx,New York,83,2001-02-04,33.541667,0.007583,13.48125,0.672917
New York,Bronx,New York,83,2001-02-05,34.538462,0.007417,12.4675325,0.7662880000000001
New York,Bronx,New York,83,2001-02-06,39.5,0.005167,17.10625,0.81875
New York,Bronx,New York,83,2001-02-07,29.083333,0.010278,13.3958335,0.675
New York,Bronx,New York,83,2001-02-08,40.541667,0.003708,14.98125,0.785417
New York,Bronx,New York,83,2001-02-09,40.666667,0.005458,13.3958335,1.0895835
New York,Bronx,New York,83,2001-02-10,22.375,0.022208,8.5729165,0.66875
New York,Bronx,New York,83,2001-02-11,20.208333,0.0235,10.0208335,0.48541650000000003
New York,Bronx,New York,83,2001-02-12,32.125,0.010958,9.993939000000001,0.6335225
New York,Bronx,New York,83,2001-02-13,37.409091,0.0065,20.4020835,0.9416665
New York,Bronx,New York,83,2001-02-14,42.958333,0.0015,20.9020835,1.2895835
New York,Bronx,New York,83,2001-02-15,31.666667,0.007792,11.6916665,0.6291665
New York,Bronx,New York,83,2001-02-16,39.083333,0.001625,13.1458335,0.75
New York,Bronx,New York,83,2001-02-17,22.708333,0.019875,10.9416665,0.4979165
New York,Bronx,New York,83,2001-02-18,23.333333,0.014542,11.8958335,0.3979165
New York,Bronx,New York,83,2001-02-19,34.333333,0.007833,20.1916665,0.5604165
