State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Massachusetts,Suffolk,Boston,42,2001-08-01,28.833333,0.024667,8.0666665,0.549185
Massachusetts,Suffolk,Boston,42,2001-08-02,27.636364,0.06475,7.9875,0.531818
Massachusetts,Suffolk,Boston,42,2001-08-03,23.291667,0.049,7.8913045,0.4703805
Massachusetts,Suffolk,Boston,42,2001-08-04,24.409091,0.017042,6.0729165,0.4338385
Massachusetts,Suffolk,Boston,42,2001-08-07,19.166667,0.043833,7.4875,0.5140385000000001
Massachusetts,Suffolk,Boston,42,2001-08-08,16.318182,0.0335,6.4020835,0.298452
Massachusetts,Suffolk,Boston,42,2001-08-09,10.791667,0.060542,7.1979165,0.447826
Massachusetts,Suffolk,Boston,42,2001-08-10,20.818182,0.034125,8.2770835,0.523188
Massachusetts,Suffolk,Boston,42,2001-08-11,17.666667,0.014833,7.0270835,0.153788
Massachusetts,Suffolk,Boston,42,2001-08-12,19.636364,0.010625,7.850932,0.09574250000000001
Massachusetts,Suffolk,Boston,42,2001-08-13,25.375,0.013667,5.99375,0.31748149999999997
Massachusetts,Suffolk,Boston,42,2001-08-14,25.8,0.010958,8.425776500000001,0.29261349999999997
Massachusetts,Suffolk,Boston,42,2001-08-15,25.083333,0.010833,7.992236,0.41730100000000003
Massachusetts,Suffolk,Boston,42,2001-08-16,24.636364,0.025958,6.7375,0.348279
Massachusetts,Suffolk,Boston,42,2001-08-17,20.041667,0.027208,5.4541664999999995,0.291856
Massachusetts,Suffolk,Boston,42,2001-08-18,19.0,0.024042,5.8130435,0.24682949999999998
Massachusetts,Suffolk,Boston,42,2001-08-19,19.875,0.034167,6.5270835,0.374366
Massachusetts,Suffolk,Boston,42,2001-08-20,26.545455,0.019208,5.2833335,0.318939
Massachusetts,Suffolk,Boston,42,2001-08-21,32.458333,0.014458,7.2524845,0.485779
Massachusetts,Suffolk,Boston,42,2001-08-22,26.0,0.0195,6.1979165,0.2803445
Massachusetts,Suffolk,Boston,42,2001-08-23,33.5625,0.021042,7.3166665,0.30374999999999996
Massachusetts,Suffolk,Boston,42,2001-08-24,22.0,0.014208,7.323292,0.2344205
Massachusetts,Suffolk,Boston,42,2001-08-25,14.541667,0.014,6.61875,0.133424
Massachusetts,Suffolk,Boston,42,2001-08-26,12.0,0.026958,6.2375,0.084091
Massachusetts,Suffolk,Boston,42,2001-08-27,19.125,0.021208,5.942235999999999,0.185326
Massachusetts,Suffolk,Boston,42,2001-08-28,22.9,0.024583,6.3319875,0.259239
Massachusetts,Suffolk,Boston,42,2001-08-29,23.458333,0.015,6.552272500000001,0.1363095
Massachusetts,Suffolk,Boston,42,2001-08-30,19.363636,0.022333,6.2661495,0.3065215
Massachusetts,Suffolk,Boston,42,2001-09-01,11.772727,0.021958,5.0395835,0.224671
Massachusetts,Suffolk,Boston,42,2001-09-02,14.0,0.01875,8.308695499999999,0.1708335
Massachusetts,Suffolk,Boston,42,2001-09-03,14.0,0.028708,6.11875,0.24375
Massachusetts,Suffolk,Boston,42,2001-09-04,24.75,0.018667,6.48125,0.5064584999999999
Massachusetts,Suffolk,Boston,42,2001-09-05,17.5,0.014292,6.172981,0.325
Massachusetts,Suffolk,Boston,42,2001-09-06,27.25,0.018125,8.1125,0.376389
Massachusetts,Suffolk,Boston,42,2001-09-07,28.5,0.042625,7.23125,0.475
Massachusetts,Suffolk,Boston,42,2001-09-10,16.708333,0.019583,5.4354165,0.34943199999999996
Massachusetts,Suffolk,Boston,42,2001-09-11,17.3,0.024042,6.4666665000000005,0.133786
Massachusetts,Suffolk,Boston,42,2001-09-12,22.875,0.015625,8.0270835,0.2024455
Massachusetts,Suffolk,Boston,42,2001-09-13,26.272727,0.027125,7.61875,0.29924249999999997
Massachusetts,Suffolk,Boston,42,2001-09-14,19.5,0.004625,6.640683,0.28759049999999997
Massachusetts,Suffolk,Boston,42,2001-09-15,17.954545,0.010208,10.5270835,0.289402
Massachusetts,Suffolk,Boston,42,2001-09-16,22.041667,0.015917,6.6125,0.2757575
Massachusetts,Suffolk,Boston,42,2001-09-17,30.0,0.012958,9.840683,0.423551
Massachusetts,Suffolk,Boston,42,2001-09-18,31.772727,0.005792,10.3488095,0.5134055
Massachusetts,Suffolk,Boston,42,2001-09-19,24.363636,0.000765,5.9083335,0.32821999999999996
Massachusetts,Suffolk,Boston,42,2001-09-20,18.291667,0.000583,5.0,0.35335150000000004
Massachusetts,Suffolk,Boston,42,2001-09-21,19.454545,0.0,5.0,0.4464285
Massachusetts,Suffolk,Boston,42,2001-09-22,20.041667,0.000833,5.0,0.310606
Massachusetts,Suffolk,Boston,42,2001-09-23,20.5,0.000917,5.0431675,0.4262685
Massachusetts,Suffolk,Boston,42,2001-09-24,23.916667,0.023125,5.7833335,0.4115945
Massachusetts,Suffolk,Boston,42,2001-09-25,17.25,0.009667,5.172981,0.2829545
Massachusetts,Suffolk,Boston,42,2001-09-26,20.333333,0.011625,5.712733,0.174185
Massachusetts,Suffolk,Boston,42,2001-09-27,25.318182,0.011958,5.8118015,0.26875
Massachusetts,Suffolk,Boston,42,2001-09-28,23.52381,0.009875,3.73125,0.24375
Massachusetts,Suffolk,Boston,42,2001-09-29,12.954545,0.014083,1.108385,0.008424000000000001
Massachusetts,Suffolk,Boston,42,2001-09-30,13.25,0.019625,1.5666665000000002,0.0
Massachusetts,Suffolk,Boston,42,2001-10-01,26.318182,0.0055,2.5270835,0.341856
Massachusetts,Suffolk,Boston,42,2001-10-02,32.333333,0.009542,3.0714284999999997,0.4236745
Massachusetts,Suffolk,Boston,42,2001-10-03,30.136364,0.029958,4.1520835,0.4105075
Massachusetts,Suffolk,Boston,42,2001-10-04,27.791667,0.038667,3.4479165,0.26306799999999997
Massachusetts,Suffolk,Boston,42,2001-10-05,27.590909,0.040417,2.3236025,0.2446555
Massachusetts,Suffolk,Boston,42,2001-10-06,16.875,0.0195,0.45416650000000003,0.0677535
